unique_id,ds,TimeGPT
852934,2017-08-10,2.7339332
852934,2017-08-11,2.814074
852934,2017-08-12,3.945411
852934,2017-08-13,4.667823
852934,2017-08-14,3.50355
852934,2017-08-15,3.0872085
852937,2017-08-02,2.1404555
852937,2017-08-03,2.165576
852937,2017-08-04,2.3955207
852937,2017-08-05,2.7846756
852937,2017-08-06,2.8216412
852937,2017-08-07,2.3549652
852937,2017-08-08,2.0562716
852937,2017-08-09,2.2156186
852937,2017-08-10,2.2233243
852937,2017-08-11,2.4447136
852937,2017-08-12,2.8008575
852937,2017-08-13,2.8494177
852937,2017-08-14,2.3932014
852937,2017-08-15,2.0788622
852938,2017-08-02,3.8772187
852938,2017-08-03,4.266111
852938,2017-08-04,3.6258025
852938,2017-08-05,4.065745
852938,2017-08-06,4.6035695
852938,2017-08-07,3.8501327
852938,2017-08-08,3.8382154
852938,2017-08-09,4.2089906
852938,2017-08-10,4.5880146
852938,2017-08-11,3.8218987
852938,2017-08-12,4.2778735
852938,2017-08-13,4.7470517
852938,2017-08-14,4.001936
852938,2017-08-15,3.9625413
853195,2017-08-02,12.219756
853195,2017-08-03,12.303212
853195,2017-08-04,13.528643
853195,2017-08-05,15.946978
853195,2017-08-06,14.703445
853195,2017-08-07,10.85444
853195,2017-08-08,10.570046
853195,2017-08-09,11.032064
853195,2017-08-10,11.504514
853195,2017-08-11,12.706702
853195,2017-08-12,15.244728
853195,2017-08-13,14.0639305
853195,2017-08-14,10.399089
853195,2017-08-15,9.937322
853196,2017-08-02,3.5553734
853196,2017-08-03,3.6350687
853196,2017-08-04,3.9059908
853196,2017-08-05,5.2404366
853196,2017-08-06,5.6106696
853196,2017-08-07,3.992831
853196,2017-08-08,3.8082542
853196,2017-08-09,3.733743
853196,2017-08-10,3.7734196
853196,2017-08-11,3.9531686
853196,2017-08-12,5.2913327
853196,2017-08-13,5.69109
853196,2017-08-14,4.027383
853196,2017-08-15,3.7434843
856687,2017-08-02,-16.721754
856687,2017-08-03,-13.418548
856687,2017-08-04,-11.70196
856687,2017-08-05,-10.336423
856687,2017-08-06,-10.650301
856687,2017-08-07,-11.528634
856687,2017-08-08,-11.619744
856687,2017-08-09,-10.266569
856687,2017-08-10,-10.768286
856687,2017-08-11,-6.4417005
856687,2017-08-12,-6.594894
856687,2017-08-13,-9.513244
856687,2017-08-14,-9.412488
856687,2017-08-15,-7.624266
856688,2017-08-02,-12.288513
856688,2017-08-03,-9.19494
856688,2017-08-04,-7.62595
856688,2017-08-05,-6.9717884
856688,2017-08-06,-6.8841496
856688,2017-08-07,-9.663847
856688,2017-08-08,-7.436392
856688,2017-08-09,-8.881259
856688,2017-08-10,-9.629319
856688,2017-08-11,-3.3404489
856688,2017-08-12,-2.4836226
856688,2017-08-13,-4.335678
856688,2017-08-14,-7.9784613
856688,2017-08-15,-2.4111445
858872,2017-08-02,8.935506
858872,2017-08-03,8.4809475
858872,2017-08-04,9.509398
858872,2017-08-05,15.925359
858872,2017-08-06,17.971834
858872,2017-08-07,10.767189
858872,2017-08-08,9.29829
858872,2017-08-09,8.82381
858872,2017-08-10,8.714608
858872,2017-08-11,9.573465
858872,2017-08-12,16.102472
858872,2017-08-13,18.236105
858872,2017-08-14,11.054818
858872,2017-08-15,9.089181
859529,2017-08-02,0.054239634
859529,2017-08-03,0.16490759
859529,2017-08-04,0.2965695
859529,2017-08-05,0.31738284
859529,2017-08-06,0.2487016
859529,2017-08-07,0.17103018
859529,2017-08-08,0.19409479
859529,2017-08-09,0.25359216
859529,2017-08-10,0.3941429
859529,2017-08-11,0.5815906
859529,2017-08-12,0.6528861
859529,2017-08-13,0.5800957
859529,2017-08-14,0.39691153
859529,2017-08-15,0.31751695
859932,2017-08-02,1.2437283
859932,2017-08-03,1.1449128
859932,2017-08-04,1.4703268
859932,2017-08-05,2.0877717
859932,2017-08-06,2.04964
859932,2017-08-07,1.5299063
859932,2017-08-08,1.2494589
859932,2017-08-09,1.172372
859932,2017-08-10,1.079013
859932,2017-08-11,1.3457316
859932,2017-08-12,1.8950708
859932,2017-08-13,1.8725283
859932,2017-08-14,1.4291822
859932,2017-08-15,1.220682
859966,2017-08-02,9.793674
859966,2017-08-03,9.933561
859966,2017-08-04,12.037994
859966,2017-08-05,14.380658
859966,2017-08-06,15.4812565
859966,2017-08-07,11.180017
859966,2017-08-08,10.462976
859966,2017-08-09,9.548089
859966,2017-08-10,9.509434
859966,2017-08-11,11.624473
859966,2017-08-12,13.95491
859966,2017-08-13,14.816233
859966,2017-08-14,10.692918
859966,2017-08-15,9.934701
860548,2017-08-02,5.653587
860548,2017-08-03,5.17061
860548,2017-08-04,6.9047756
860548,2017-08-05,9.022482
860548,2017-08-06,7.911327
860548,2017-08-07,6.8516307
860548,2017-08-08,6.4508715
860548,2017-08-09,5.7851386
860548,2017-08-10,5.296677
860548,2017-08-11,6.9840684
860548,2017-08-12,9.239477
860548,2017-08-13,8.080076
860548,2017-08-14,6.9692507
860548,2017-08-15,6.584335
860549,2017-08-02,5.5740385
860549,2017-08-03,4.5193353
860549,2017-08-04,6.484041
860549,2017-08-05,9.783613
860549,2017-08-06,9.232489
860549,2017-08-07,7.481806
860549,2017-08-08,6.558508
860549,2017-08-09,5.772914
860549,2017-08-10,4.6527896
860549,2017-08-11,6.6259694
860549,2017-08-12,10.064129
860549,2017-08-13,9.355401
860549,2017-08-14,7.606917
860549,2017-08-15,6.751178
862213,2017-08-02,7.649011
862213,2017-08-03,8.0025425
862213,2017-08-04,9.7871685
862213,2017-08-05,13.553433
862213,2017-08-06,13.353656
862213,2017-08-07,8.485259
862213,2017-08-08,8.059802
862213,2017-08-09,7.994072
862213,2017-08-10,8.328269
862213,2017-08-11,10.057864
862213,2017-08-12,13.617751
862213,2017-08-13,13.594488
862213,2017-08-14,8.635272
862213,2017-08-15,8.055347
862454,2017-08-02,30.130505
862454,2017-08-03,32.753857
862454,2017-08-04,39.626568
862454,2017-08-05,54.661392
862454,2017-08-06,53.244324
862454,2017-08-07,44.471054
862454,2017-08-08,40.632458
862454,2017-08-09,35.437794
862454,2017-08-10,34.610302
862454,2017-08-11,40.56102
862454,2017-08-12,54.564445
862454,2017-08-13,53.66105
862454,2017-08-14,44.796825
862454,2017-08-15,39.120285
864288,2017-08-02,0.09206779
864288,2017-08-03,0.1313544
864288,2017-08-04,0.16784745
864288,2017-08-05,0.22020826
864288,2017-08-06,0.1836516
864288,2017-08-07,0.13007434
864288,2017-08-08,0.1293327
864288,2017-08-09,0.12615465
864288,2017-08-10,0.15358122
864288,2017-08-11,0.19406489
864288,2017-08-12,0.22017655
864288,2017-08-13,0.19026911
864288,2017-08-14,0.14610149
864288,2017-08-15,0.13195626
864290,2017-08-02,0.99224246
864290,2017-08-03,0.79259086
864290,2017-08-04,0.8311429
864290,2017-08-05,1.3660947
864290,2017-08-06,1.5230374
864290,2017-08-07,0.21297267
864290,2017-08-08,0.90126014
864290,2017-08-09,0.8465901
864290,2017-08-10,-0.13896614
864290,2017-08-11,0.14369488
864290,2017-08-12,0.8893577
864290,2017-08-13,0.5676754
864290,2017-08-14,-0.4410993
864290,2017-08-15,-0.3218032
864508,2017-08-02,3.6955023
864508,2017-08-03,2.9732735
864508,2017-08-04,3.2887442
864508,2017-08-05,3.5924578
864508,2017-08-06,3.4097545
864508,2017-08-07,2.9923773
864508,2017-08-08,3.2654285
864508,2017-08-09,3.9208636
864508,2017-08-10,3.1615093
864508,2017-08-11,3.4610336
864508,2017-08-12,3.756118
864508,2017-08-13,3.5980825
864508,2017-08-14,3.1736488
864508,2017-08-15,3.3535008
864510,2017-08-02,12.258701
864510,2017-08-03,12.026645
864510,2017-08-04,13.817798
864510,2017-08-05,18.012175
864510,2017-08-06,18.685904
864510,2017-08-07,13.356975
864510,2017-08-08,12.81184
864510,2017-08-09,12.356953
864510,2017-08-10,12.35835
864510,2017-08-11,14.167945
864510,2017-08-12,18.123678
864510,2017-08-13,18.914787
864510,2017-08-14,13.619312
864510,2017-08-15,12.8187475
864511,2017-08-02,7.3791375
864511,2017-08-03,6.787884
864511,2017-08-04,7.3192034
864511,2017-08-05,9.200749
864511,2017-08-06,10.361206
864511,2017-08-07,6.9976516
864511,2017-08-08,6.87441
864511,2017-08-09,7.2897477
864511,2017-08-10,6.7258973
864511,2017-08-11,7.459661
864511,2017-08-12,9.173861
864511,2017-08-13,10.22907
864511,2017-08-14,7.0909595
864511,2017-08-15,6.8842006
865147,2017-08-02,11.036755
865147,2017-08-03,8.952329
865147,2017-08-04,8.708647
865147,2017-08-05,13.1092415
865147,2017-08-06,13.789663
865147,2017-08-07,10.962768
865147,2017-08-08,10.074958
865147,2017-08-09,9.505263
865147,2017-08-10,8.498353
865147,2017-08-11,8.666625
865147,2017-08-12,13.0815525
865147,2017-08-13,13.774237
865147,2017-08-14,10.669616
865147,2017-08-15,10.15569
865155,2017-08-02,1.2534937
865155,2017-08-03,1.0047814
865155,2017-08-04,1.3132969
865155,2017-08-05,1.4764017
865155,2017-08-06,1.466592
865155,2017-08-07,1.2335202
865155,2017-08-08,1.376159
865155,2017-08-09,1.3400393
865155,2017-08-10,1.1120672
865155,2017-08-11,1.4561267
865155,2017-08-12,1.6165096
865155,2017-08-13,1.6186299
865155,2017-08-14,1.3889549
865155,2017-08-15,1.3619515
866927,2017-08-02,19.941465
866927,2017-08-03,18.195343
866927,2017-08-04,24.671595
866927,2017-08-05,32.309082
866927,2017-08-06,29.158978
866927,2017-08-07,21.153198
866927,2017-08-08,20.391151
866927,2017-08-09,19.282682
866927,2017-08-10,18.235327
866927,2017-08-11,24.780247
866927,2017-08-12,33.05
866927,2017-08-13,29.891294
866927,2017-08-14,21.983206
866927,2017-08-15,20.298237
867850,2017-08-02,1.4344637
867850,2017-08-03,1.3231381
867850,2017-08-04,1.9971737
867850,2017-08-05,3.5424953
867850,2017-08-06,2.4083228
867850,2017-08-07,1.8245778
867850,2017-08-08,1.6341603
867850,2017-08-09,1.4256114
867850,2017-08-10,1.3199381
867850,2017-08-11,1.987876
867850,2017-08-12,3.4645736
867850,2017-08-13,2.324158
867850,2017-08-14,1.8556857
867850,2017-08-15,1.592429
868529,2017-08-02,12.154448
868529,2017-08-03,11.799278
868529,2017-08-04,13.082184
868529,2017-08-05,18.82976
868529,2017-08-06,22.45723
868529,2017-08-07,16.194504
868529,2017-08-08,14.523541
868529,2017-08-09,13.331217
868529,2017-08-10,12.479823
868529,2017-08-11,13.68036
868529,2017-08-12,19.41612
868529,2017-08-13,23.085684
868529,2017-08-14,16.87254
868529,2017-08-15,14.6826935
870544,2017-08-02,10.182654
870544,2017-08-03,10.714487
870544,2017-08-04,11.900321
870544,2017-08-05,18.87438
870544,2017-08-06,23.541481
870544,2017-08-07,13.818993
870544,2017-08-08,12.405321
870544,2017-08-09,11.262306
870544,2017-08-10,11.287672
870544,2017-08-11,12.420628
870544,2017-08-12,18.846992
870544,2017-08-13,23.471981
870544,2017-08-14,13.895279
870544,2017-08-15,12.213126
870545,2017-08-02,19.07904
870545,2017-08-03,18.770424
870545,2017-08-04,27.520725
870545,2017-08-05,43.993427
870545,2017-08-06,44.1536
870545,2017-08-07,31.591135
870545,2017-08-08,27.538858
870545,2017-08-09,21.46941
870545,2017-08-10,16.426064
870545,2017-08-11,25.29565
870545,2017-08-12,40.38258
870545,2017-08-13,40.94998
870545,2017-08-14,30.592897
870545,2017-08-15,25.576391
870546,2017-08-02,6.372009
870546,2017-08-03,6.438715
870546,2017-08-04,7.148898
870546,2017-08-05,9.036852
870546,2017-08-06,10.078665
870546,2017-08-07,8.495274
870546,2017-08-08,7.87
870546,2017-08-09,7.138052
870546,2017-08-10,6.475436
870546,2017-08-11,7.41693
870546,2017-08-12,9.284946
870546,2017-08-13,10.127131
870546,2017-08-14,8.80522
870546,2017-08-15,8.013873
870938,2017-08-02,4.8827057
870938,2017-08-03,5.3188305
870938,2017-08-04,6.3343306
870938,2017-08-05,7.812202
870938,2017-08-06,6.197742
870938,2017-08-07,5.0188265
870938,2017-08-08,4.692215
870938,2017-08-09,4.6132245
870938,2017-08-10,5.1293664
870938,2017-08-11,6.4175134
870938,2017-08-12,7.7144876
870938,2017-08-13,6.1738167
870938,2017-08-14,4.832812
870938,2017-08-15,4.583191
871118,2017-08-02,7.9110165
871118,2017-08-03,8.088222
871118,2017-08-04,11.90041
871118,2017-08-05,15.094001
871118,2017-08-06,13.905114
871118,2017-08-07,9.363245
871118,2017-08-08,8.286753
871118,2017-08-09,7.429189
871118,2017-08-10,7.914108
871118,2017-08-11,11.553626
871118,2017-08-12,14.973682
871118,2017-08-13,13.938989
871118,2017-08-14,9.368836
871118,2017-08-15,8.214301
871421,2017-08-02,10.506552
871421,2017-08-03,9.665172
871421,2017-08-04,12.453241
871421,2017-08-05,18.43366
871421,2017-08-06,21.004028
871421,2017-08-07,15.589893
871421,2017-08-08,14.550261
871421,2017-08-09,13.13126
871421,2017-08-10,10.779567
871421,2017-08-11,13.190193
871421,2017-08-12,19.482674
871421,2017-08-13,21.046164
871421,2017-08-14,15.130276
871421,2017-08-15,13.760769
871511,2017-08-02,-0.2949357
871511,2017-08-03,0.9837985
871511,2017-08-04,2.5122404
871511,2017-08-05,4.299152
871511,2017-08-06,3.3060968
871511,2017-08-07,2.1401465
871511,2017-08-08,2.123928
871511,2017-08-09,1.8160701
871511,2017-08-10,1.8357992
871511,2017-08-11,3.3605814
871511,2017-08-12,4.5734825
871511,2017-08-13,4.7486424
871511,2017-08-14,2.8549314
871511,2017-08-15,2.4876714
871513,2017-08-02,97.10144
871513,2017-08-03,99.64633
871513,2017-08-04,98.45536
871513,2017-08-05,87.85873
871513,2017-08-06,79.723206
871513,2017-08-07,86.14094
871513,2017-08-08,99.69562
871513,2017-08-09,98.56656
871513,2017-08-10,99.83142
871513,2017-08-11,99.22136
871513,2017-08-12,87.91277
871513,2017-08-13,79.73799
871513,2017-08-14,86.046684
871513,2017-08-15,98.60283
871514,2017-08-02,1.7235041
871514,2017-08-03,1.9632518
871514,2017-08-04,4.486495
871514,2017-08-05,8.3875065
871514,2017-08-06,6.0821238
871514,2017-08-07,4.564768
871514,2017-08-08,4.9613895
871514,2017-08-09,4.3540835
871514,2017-08-10,5.296314
871514,2017-08-11,6.239927
871514,2017-08-12,10.586029
871514,2017-08-13,8.333278
871514,2017-08-14,4.9299
871514,2017-08-15,5.966139
871600,2017-08-02,5.6471233
871600,2017-08-03,5.923291
871600,2017-08-04,7.042888
871600,2017-08-05,8.957084
871600,2017-08-06,9.089309
871600,2017-08-07,7.7175612
871600,2017-08-08,7.7698727
871600,2017-08-09,6.8970375
871600,2017-08-10,6.129895
871600,2017-08-11,7.1435256
871600,2017-08-12,8.483797
871600,2017-08-13,8.386469
871600,2017-08-14,7.272928
871600,2017-08-15,6.936357
872306,2017-08-02,1.4515768
872306,2017-08-03,1.3731599
872306,2017-08-04,1.5542499
872306,2017-08-05,1.7260754
872306,2017-08-06,1.6776804
872306,2017-08-07,1.5369308
872306,2017-08-08,1.4979154
872306,2017-08-09,1.441726
872306,2017-08-10,1.3484983
872306,2017-08-11,1.529234
872306,2017-08-12,1.7077405
872306,2017-08-13,1.668329
872306,2017-08-14,1.5106251
872306,2017-08-15,1.5344617
872307,2017-08-02,1.3263403
872307,2017-08-03,1.231315
872307,2017-08-04,1.4298848
872307,2017-08-05,1.5374727
872307,2017-08-06,1.6270003
872307,2017-08-07,1.382914
872307,2017-08-08,1.3778888
872307,2017-08-09,1.4735883
872307,2017-08-10,1.3202764
872307,2017-08-11,1.5022893
872307,2017-08-12,1.608996
872307,2017-08-13,1.6807786
872307,2017-08-14,1.4250269
872307,2017-08-15,1.4216746
872308,2017-08-02,0.81560534
872308,2017-08-03,0.77187246
872308,2017-08-04,0.92465377
872308,2017-08-05,0.9639918
872308,2017-08-06,0.94294363
872308,2017-08-07,0.9544734
872308,2017-08-08,0.91051584
872308,2017-08-09,0.6852906
872308,2017-08-10,0.6165881
872308,2017-08-11,0.7704248
872308,2017-08-12,0.81908935
872308,2017-08-13,0.8306327
872308,2017-08-14,0.84056795
872308,2017-08-15,0.83092433
872309,2017-08-02,0.7195952
872309,2017-08-03,0.78686786
872309,2017-08-04,0.79375535
872309,2017-08-05,0.8117527
872309,2017-08-06,0.8216148
872309,2017-08-07,0.7213755
872309,2017-08-08,0.61700165
872309,2017-08-09,0.6166038
872309,2017-08-10,0.72310454
872309,2017-08-11,0.7708251
872309,2017-08-12,0.80645233
872309,2017-08-13,0.80831885
872309,2017-08-14,0.7088335
872309,2017-08-15,0.6249516
872310,2017-08-02,0.41541007
872310,2017-08-03,0.4380002
872310,2017-08-04,0.4498747
872310,2017-08-05,0.47533002
872310,2017-08-06,0.49611187
872310,2017-08-07,0.46155283
872310,2017-08-08,0.46548805
872310,2017-08-09,0.4403753
872310,2017-08-10,0.45352405
872310,2017-08-11,0.45193017
872310,2017-08-12,0.47317687
872310,2017-08-13,0.49444586
872310,2017-08-14,0.44625452
872310,2017-08-15,0.4841941
872317,2017-08-02,3.2374055
872317,2017-08-03,3.89577
872317,2017-08-04,4.3254333
872317,2017-08-05,5.082796
872317,2017-08-06,4.7140484
872317,2017-08-07,4.098504
872317,2017-08-08,3.9904292
872317,2017-08-09,3.627389
872317,2017-08-10,4.2139635
872317,2017-08-11,4.3753943
872317,2017-08-12,4.9007297
872317,2017-08-13,4.7754564
872317,2017-08-14,4.142433
872317,2017-08-15,3.8416822
873687,2017-08-02,5.347524
873687,2017-08-03,4.5108666
873687,2017-08-04,4.5418854
873687,2017-08-05,5.8616266
873687,2017-08-06,6.1467924
873687,2017-08-07,4.612018
873687,2017-08-08,4.360843
873687,2017-08-09,4.1261816
873687,2017-08-10,3.6363306
873687,2017-08-11,3.7516239
873687,2017-08-12,5.030488
873687,2017-08-13,5.152222
873687,2017-08-14,3.7304695
873687,2017-08-15,3.4812715
874593,2017-08-02,-0.50749326
874593,2017-08-03,-0.39103872
874593,2017-08-04,-0.35868752
874593,2017-08-05,-0.36342037
874593,2017-08-06,-0.30178642
874593,2017-08-07,-0.3288678
874593,2017-08-08,-0.2956007
874593,2017-08-09,-0.39776605
874593,2017-08-10,-0.34934735
874593,2017-08-11,-0.3411253
874593,2017-08-12,-0.3345328
874593,2017-08-13,-0.33108544
874593,2017-08-14,-0.40549994
874593,2017-08-15,-0.3315829
874598,2017-08-02,0.8707006
874598,2017-08-03,1.62801
874598,2017-08-04,1.4875747
874598,2017-08-05,1.7829221
874598,2017-08-06,1.9001884
874598,2017-08-07,1.288438
874598,2017-08-08,1.0231438
874598,2017-08-09,1.0669595
874598,2017-08-10,1.5625556
874598,2017-08-11,1.4464085
874598,2017-08-12,1.7685006
874598,2017-08-13,1.901459
874598,2017-08-14,1.3162518
874598,2017-08-15,1.0103347
874990,2017-08-02,1.4156846
874990,2017-08-03,1.5834347
874990,2017-08-04,1.6940305
874990,2017-08-05,1.8356769
874990,2017-08-06,1.7904418
874990,2017-08-07,1.655072
874990,2017-08-08,1.6175474
874990,2017-08-09,1.5267205
874990,2017-08-10,1.6367061
874990,2017-08-11,1.7196875
874990,2017-08-12,1.8734022
874990,2017-08-13,1.8242682
874990,2017-08-14,1.6925907
874990,2017-08-15,1.6280276
875604,2017-08-02,1.5115621
875604,2017-08-03,1.4924009
875604,2017-08-04,1.789418
875604,2017-08-05,3.081165
875604,2017-08-06,3.7185693
875604,2017-08-07,1.9778659
875604,2017-08-08,1.6995398
875604,2017-08-09,1.556731
875604,2017-08-10,1.5360162
875604,2017-08-11,1.8357044
875604,2017-08-12,3.155532
875604,2017-08-13,3.698657
875604,2017-08-14,2.099281
875604,2017-08-15,1.5891114
876223,2017-08-02,0.028592946
876223,2017-08-03,0.12396986
876223,2017-08-04,0.15772279
876223,2017-08-05,0.24463786
876223,2017-08-06,0.30806294
876223,2017-08-07,0.2710803
876223,2017-08-08,0.28768203
876223,2017-08-09,0.2014698
876223,2017-08-10,0.22400846
876223,2017-08-11,0.2426873
876223,2017-08-12,0.33515838
876223,2017-08-13,0.42115292
876223,2017-08-14,0.35104284
876223,2017-08-15,0.4008074
876224,2017-08-02,10.711597
876224,2017-08-03,9.769863
876224,2017-08-04,10.655554
876224,2017-08-05,11.971818
876224,2017-08-06,12.207712
876224,2017-08-07,9.9515295
876224,2017-08-08,9.724321
876224,2017-08-09,10.984146
876224,2017-08-10,10.294063
876224,2017-08-11,10.90506
876224,2017-08-12,12.23044
876224,2017-08-13,12.070283
876224,2017-08-14,9.927662
876224,2017-08-15,9.790457
876225,2017-08-02,1.2722015
876225,2017-08-03,1.3413838
876225,2017-08-04,1.6684264
876225,2017-08-05,1.8299174
876225,2017-08-06,1.7344484
876225,2017-08-07,1.640163
876225,2017-08-08,1.5373104
876225,2017-08-09,1.2994422
876225,2017-08-10,1.2132683
876225,2017-08-11,1.6665392
876225,2017-08-12,1.6946613
876225,2017-08-13,1.6589595
876225,2017-08-14,1.565874
876225,2017-08-15,1.441173
876226,2017-08-02,2.6315327
876226,2017-08-03,2.638677
876226,2017-08-04,2.5639563
876226,2017-08-05,2.8029711
876226,2017-08-06,3.0901926
876226,2017-08-07,2.6328526
876226,2017-08-08,2.3651574
876226,2017-08-09,2.826285
876226,2017-08-10,2.740753
876226,2017-08-11,2.658483
876226,2017-08-12,2.8078125
876226,2017-08-13,3.1551678
876226,2017-08-14,2.73253
876226,2017-08-15,2.4530432
876663,2017-08-02,8.62007
876663,2017-08-03,8.90745
876663,2017-08-04,10.959551
876663,2017-08-05,13.72513
876663,2017-08-06,14.375161
876663,2017-08-07,10.88789
876663,2017-08-08,9.209768
876663,2017-08-09,8.36155
876663,2017-08-10,8.603797
876663,2017-08-11,10.593133
876663,2017-08-12,13.368754
876663,2017-08-13,13.98931
876663,2017-08-14,10.590905
876663,2017-08-15,9.134654
877513,2017-08-02,4.870069
877513,2017-08-03,4.276398
877513,2017-08-04,4.8048644
877513,2017-08-05,8.00315
877513,2017-08-06,7.382128
877513,2017-08-07,5.7083507
877513,2017-08-08,5.303356
877513,2017-08-09,4.9831743
877513,2017-08-10,4.506188
877513,2017-08-11,4.904759
877513,2017-08-12,8.039863
877513,2017-08-13,7.5021996
877513,2017-08-14,5.858356
877513,2017-08-15,5.2695293
877514,2017-08-02,66.77005
877514,2017-08-03,59.140587
877514,2017-08-04,67.30751
877514,2017-08-05,107.63417
877514,2017-08-06,102.487335
877514,2017-08-07,53.452568
877514,2017-08-08,49.823647
877514,2017-08-09,61.886303
877514,2017-08-10,55.065098
877514,2017-08-11,60.720146
877514,2017-08-12,96.120445
877514,2017-08-13,92.33171
877514,2017-08-14,49.39173
877514,2017-08-15,44.549034
878715,2017-08-02,2.06641
878715,2017-08-03,1.8410809
878715,2017-08-04,2.2639945
878715,2017-08-05,3.2775862
878715,2017-08-06,3.4504278
878715,2017-08-07,2.4672232
878715,2017-08-08,2.0854409
878715,2017-08-09,1.9226799
878715,2017-08-10,1.7482505
878715,2017-08-11,2.0809147
878715,2017-08-12,3.0869465
878715,2017-08-13,3.2766526
878715,2017-08-14,2.323747
878715,2017-08-15,1.9148186
881701,2017-08-02,8.877246
881701,2017-08-03,7.5531607
881701,2017-08-04,9.026861
881701,2017-08-05,12.625555
881701,2017-08-06,11.878495
881701,2017-08-07,10.362848
881701,2017-08-08,9.820001
881701,2017-08-09,9.160652
881701,2017-08-10,7.794758
881701,2017-08-11,9.339252
881701,2017-08-12,12.663525
881701,2017-08-13,12.021507
881701,2017-08-14,10.61174
881701,2017-08-15,9.923092
881910,2017-08-02,5.31176
881910,2017-08-03,5.2285
881910,2017-08-04,6.0724745
881910,2017-08-05,9.451514
881910,2017-08-06,9.58674
881910,2017-08-07,6.962562
881910,2017-08-08,6.2435503
881910,2017-08-09,5.6239057
881910,2017-08-10,5.517724
881910,2017-08-11,6.129022
881910,2017-08-12,9.659319
881910,2017-08-13,9.675874
881910,2017-08-14,6.9909816
881910,2017-08-15,6.151887
881911,2017-08-02,11.292337
881911,2017-08-03,11.158663
881911,2017-08-04,12.76025
881911,2017-08-05,15.957664
881911,2017-08-06,16.90202
881911,2017-08-07,11.859331
881911,2017-08-08,11.266203
881911,2017-08-09,11.680004
881911,2017-08-10,11.579888
881911,2017-08-11,12.871841
881911,2017-08-12,15.921172
881911,2017-08-13,16.905378
881911,2017-08-14,11.763901
881911,2017-08-15,11.237716
881912,2017-08-02,8.020519
881912,2017-08-03,6.8711886
881912,2017-08-04,8.316239
881912,2017-08-05,11.937669
881912,2017-08-06,12.326701
881912,2017-08-07,9.852898
881912,2017-08-08,9.239166
881912,2017-08-09,8.459727
881912,2017-08-10,7.286028
881912,2017-08-11,8.710073
881912,2017-08-12,12.260158
881912,2017-08-13,12.69735
881912,2017-08-14,10.307869
881912,2017-08-15,9.272707
882624,2017-08-02,19.761515
882624,2017-08-03,18.588697
882624,2017-08-04,25.611523
882624,2017-08-05,31.72041
882624,2017-08-06,27.488699
882624,2017-08-07,21.221464
882624,2017-08-08,20.644104
882624,2017-08-09,20.707523
882624,2017-08-10,19.177132
882624,2017-08-11,26.556112
882624,2017-08-12,32.71091
882624,2017-08-13,28.110952
882624,2017-08-14,21.918884
882624,2017-08-15,20.983248
883336,2017-08-02,4.407653
883336,2017-08-03,4.1988482
883336,2017-08-04,4.8096304
883336,2017-08-05,7.0856185
883336,2017-08-06,7.700496
883336,2017-08-07,5.2715287
883336,2017-08-08,4.9635987
883336,2017-08-09,4.6579523
883336,2017-08-10,4.409644
883336,2017-08-11,5.046355
883336,2017-08-12,7.358098
883336,2017-08-13,7.9474854
883336,2017-08-14,5.5125413
883336,2017-08-15,4.951328
884878,2017-08-02,21.617601
884878,2017-08-03,18.698895
884878,2017-08-04,19.816236
884878,2017-08-05,31.476042
884878,2017-08-06,33.667557
884878,2017-08-07,22.705671
884878,2017-08-08,23.082846
884878,2017-08-09,20.833141
884878,2017-08-10,18.698734
884878,2017-08-11,19.808174
884878,2017-08-12,31.603636
884878,2017-08-13,33.83606
884878,2017-08-14,23.32351
884878,2017-08-15,22.702715
885543,2017-08-02,-1.3279083
885543,2017-08-03,0.056654334
885543,2017-08-04,-0.9158612
885543,2017-08-05,3.6044638
885543,2017-08-06,2.6496089
885543,2017-08-07,1.8721423
885543,2017-08-08,1.8392189
885543,2017-08-09,-0.19733298
885543,2017-08-10,-0.5961499
885543,2017-08-11,-0.79988945
885543,2017-08-12,1.7814415
885543,2017-08-13,1.4396248
885543,2017-08-14,3.302996
885543,2017-08-15,0.41739213
885553,2017-08-02,15.578954
885553,2017-08-03,15.057908
885553,2017-08-04,15.989113
885553,2017-08-05,24.81003
885553,2017-08-06,28.738918
885553,2017-08-07,19.124695
885553,2017-08-08,16.966005
885553,2017-08-09,15.497204
885553,2017-08-10,15.528953
885553,2017-08-11,16.312998
885553,2017-08-12,24.838583
885553,2017-08-13,28.389696
885553,2017-08-14,19.20221
885553,2017-08-15,16.597124
886067,2017-08-02,18.722212
886067,2017-08-03,17.767097
886067,2017-08-04,19.982382
886067,2017-08-05,20.736162
886067,2017-08-06,21.680075
886067,2017-08-07,17.194347
886067,2017-08-08,14.79075
886067,2017-08-09,17.939226
886067,2017-08-10,17.292803
886067,2017-08-11,19.587091
886067,2017-08-12,20.129053
886067,2017-08-13,20.465006
886067,2017-08-14,16.498388
886067,2017-08-15,14.271644
886396,2017-08-02,3.7846935
886396,2017-08-03,3.5364168
886396,2017-08-04,4.201005
886396,2017-08-05,6.8248835
886396,2017-08-06,7.368157
886396,2017-08-07,5.191294
886396,2017-08-08,4.7457685
886396,2017-08-09,4.3268723
886396,2017-08-10,3.8495932
886396,2017-08-11,4.56156
886396,2017-08-12,7.1452193
886396,2017-08-13,7.7530003
886396,2017-08-14,5.58761
886396,2017-08-15,4.8598585
